txkey,locdt,loctm,chid,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,insfg,iterm,bnsfg,flam1,stocn,scity,stscd,ovrlt,flbmk,hcefg,csmcu,csmam,flg_3dsmk,label
8832477c3757beeb4bf353465d306d397ce6631ee81fec3e20a8dbf70f3c2384,56,173013,fe0137c6ca43a09f60d4b5c32c4ff0796829d26d731d6f91012e60dba66b2272,7d3d270bf460bf060f7259a06b1d8a5178aa1ed95211f3297168f148c92ee418,5,5.0,c1cc43adea236997997beb029945237f31daa18c0da45c29990f0e68dd98747c,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273.0,378.0,1,0,0.0,0,377,0.0,15759.0,,0,0,6.0,70.0,377,0,0
3c2bfed6a478b3f649b3e009cc588346831b939a4771135691a879e7f184325c,59,180956,d27a3ad31083d13238a5f9d882ff09d617bc69eed48de798c3850c2200a78cbc,56e693d2e4c315d053bf7f7943e21dc58934dc9f18be58ec44d5a35a8827d099,2,4.0,6875b14ae161779befd2e9667bec1b350dbde161b4470818a8b79c8820c01c36,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,289.0,899.0,0,0,0.0,0,899,0.0,12680.0,,0,0,6.0,70.0,899,0,0
dab5ecc952596020215c47b074495d1373d30c2cdebb646c26507eea7dfa694f,59,102213,5f1e1a6eed7a276660255520c811b87d569c4702c0a99c3d529f916270f726c0,40e10ac68e77d6ea64da4f96e9fe5ae020818922cdc8b98d307ed988c0c3c4d1,5,5.0,7fb614d7d5acd78d5fc37ff50f848542461b84ccc60e70957f56202fa0f1156e,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,475.0,462.0,1,0,0.0,0,463,0.0,15759.0,,0,0,6.0,70.0,463,0,0
50cdcee6fbc36a71b48db8f3b415842c76ee0093b9815b8ea89f39a4a873f83c,58,211042,0771d863e62097b4680373ff09b42c7afb1f7b59ba8967b27ab6acc2a0cf5ca4,c5de22d98bdd4ca9e6503bde782c2a8ddab1054411dff58336e06c1fbbf1e5d0,5,5.0,4634d294725125a33fa751921fc22c4b692b2e4884cd01a317e1d1ae507f674b,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,108.0,1,0,0.0,0,107,0.0,15759.0,,0,0,6.0,70.0,107,0,0
b39a506b44846ba966a50edb0c05953190411334b779c140e966f90ead3dad8d,56,100733,1f423a3851f4c6e24d78582c792d381293b8450aca10f1d74236cc38e4590539,8c2ee1811fde82253ade0d17fe3a326019fc4960c119a2be61669da4ede8fd4c,4,1.0,d5375a34f62be5545856ecffe8b6351298d443081845b9c0ee1d5e645688e6f8,85344a2ec12c5dadf7c2e5fce189cf616032f77179083711258d7b22daabd847,231.0,310.0,0,0,0.0,0,309,0.0,16117.0,,0,0,6.0,70.0,309,0,0
1e97be21e12baba037f02617b1e4c1643e14c5f50a227c6d9a44f9036da1ec26,58,164823,2ed038348f82662b3cd36c11230b3c53121e7717b967258306556125761a0566,a46eb42422b625cb378c0b222ba18db0dea50738bb7ce9dd4e940c9e681b16d1,5,3.0,83b5cc1b4fa21625ed18d80b8245259306758f126eac6fb156620a0b4c232d88,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288.0,1310.0,0,0,0.0,0,1309,0.0,15759.0,,0,0,6.0,70.0,1309,0,0
5b77a257d64e7527c79737268f5be85688dffc591f5314bf3a8dd52503553dbd,57,123023,3b79d05cc0f4c74d9911fd4f9db1bb295bed3fe85d44489256bbee0e97e22a8b,03bb741df0b6c7c9ec1aa49392df4f53d72d8594a1a9f394f6820c1190ba7a4d,5,4.0,8a612e90223c89328ab3b2ffa559d983731ee3c235927dc4c09d437ac82209e5,7e500db90252fb600284d95117d480b2baa56cf8afccd6778d2850dee8a3c0a9,327.0,160.0,0,0,0.0,0,161,0.0,15759.0,,0,0,3.0,70.0,161,0,0
a8f3566d019b59c0af380bbb37ceaece73307200dff580a03abda2ecedc0806c,58,104657,ae3cf9d082f56bcd565121fe658b540e7f7ef9b7129ef8ca4446c6c363963d2c,2add7c248175fee98c8f491022bb3cfebcdb946329bd8b89d6d7b56e387d945b,5,4.0,2a0818a11fa192ef0b40654f56dead1305acd5e37aea9be22706dfeb23e99f3e,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,320.0,50.0,0,0,0.0,0,50,0.0,15759.0,,0,0,6.0,70.0,50,0,0
8ee25d3dfc5696b8954df2885187bad7bec5b6804a64c093ab2855a31c96854c,57,154406,b4cbd24cf3ff64e2b058397fe6eaf29dfee5a657243737b6284befbe4b7b001f,ce907e61bc2fabc60ea78f25649cac233ea28fe0e87fd682667381b3429d1118,5,5.0,939d9bffeb7c5264ce4ef1aa8502894cd7971324893784ee761bc80d50ecb23e,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,415.0,4.0,1,0,0.0,0,4,0.0,15759.0,,0,0,6.0,70.0,4,0,0
3cf987c60b9173c727f325fa900eccd0ebeda64f22d7d750014f7ae42a5acb54,57,150812,31c3d1e5ef3c060f585cefd1da923e16d7f5ecbef45d429ac33f8d1f0ba65a06,0d760a33a73bd2c44c15ccba385d963794ef55ff6073d88f979d6a0c751352fe,5,5.0,48675480a5edda3511920982ec3ae71f242231c2a3badbb7ddbcdeab4d682d7b,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320.0,203.0,1,0,0.0,0,203,0.0,16115.0,,0,0,6.0,70.0,203,0,0
d2d915e64bb670f28594dffe6e394c595aaae94cd8f16296f26931b23da35506,56,11708,d89f645b0ebc129fcb8d546d6a61db3e3b036c44a64dc2967cfeee282547dbcf,52dfe32ea1cf1b3677cdd26183abb08e1df1ab313dbba633a1dc6c8cef0e3ca4,5,8.0,45b6cb170af96950ffd009b6275bb22f5f5b052687d2379ecfa65f72b079a97c,c6a68a6677409cd8b8e909a2b2766ed5f26668e98626314b558fa72276495fdc,325.0,300.0,1,0,0.0,0,299,126.0,10300.0,,0,0,6.0,70.0,299,0,0
9ea7cb9a98773076514c117e31c6ae003638179c0eb03e1362c7fa11fcccdc78,59,102037,fb86bcfa8387e577907a2342792288e4abed74085ed32252e07a8f2f5a36823d,a2f08fb5e115c925a73d901d9f3755c5817f9594279d2cd8926bdae9151ec080,5,1.0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,494.0,40.0,0,0,0.0,0,40,0.0,15759.0,,0,0,,,0,0,0
56980d15b039fda0a6789bba78989d911bb3ef43fb4aff56b406d70f0a61ef1d,58,215422,ee0f783efdbfdc4d17677fbe8635ea99460c7ccca812af87e76a1b406d512962,f0f0b40c6e94278e7b394df1f59d80b4a28a0715e0fe21dc3cf66e76dd6c77b1,4,1.0,13413d0576372c51a60afc55bdf3abf2a68d6ea2cca935f462fa42b2f4138fce,2baa7172be1d8004e1211c8fe18e37939d48b2bd2c9dedb9f15f59151ef0d1aa,348.0,1961.0,1,0,0.0,0,1966,0.0,15759.0,,0,0,6.0,70.0,1966,0,0
05493db8c5d10d704cb2f5e9cca01a93bbc055d6d017e9cf06d5e58e57474579,59,204127,58f1f0e1e2e2fd0717c3dc3960c981351e341fee72c003fe17c709f965acb7f9,f9f772823fccdd7a21080f4a29b29b975e65f034ccca6357053946bae3f3f3f2,5,5.0,48675480a5edda3511920982ec3ae71f242231c2a3badbb7ddbcdeab4d682d7b,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320.0,160.0,1,0,0.0,0,160,0.0,16115.0,,0,0,6.0,70.0,160,0,0
0fc7de3452174b72b104ad74386dbceca95fa7d5bfac8e646c21acaae9d4472e,59,81524,1a8876bfccb34517f544033c4aaf3c842813c5449c41b603266e260db85d28bf,684642c9ae92aff373cf67d5d74793d4b8a3265265085ab405095c4beb23a469,5,5.0,75a558c50ce3a8bae9173f3926da060c9fad1f6e2ce1995737f5ae1f4be536a7,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,290.0,1,0,0.0,0,290,0.0,15759.0,,0,0,6.0,70.0,290,0,0
6c06f4b1e8596c0efdb14a6fa306efadb9f78306b07a0d1f93127df53a2792b6,58,113108,09f60b898446d84d48874db26ecccb44348aef16ea754d6cba0db9c45f562412,b6f90ecb6d741ea39eb8e19749459c3a77953c031b8d525520bb2916fe8b41ed,5,5.0,3f403ceff76d5871c6c96289940b75dbc5605bac3fe72caf856b85f75d157441,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,273.0,100.0,1,0,0.0,0,100,0.0,15759.0,,0,0,6.0,70.0,100,0,0
95feec2ecf00fbba57e0e577712c205a4b93ca6a9535d5dafcf85818d39471db,59,190757,34f19baeda522133cb4bb70065ebc4eeeb72e96f8dce198a1217c8eeb2463556,a82281c329164051118e718d16ba31919c3c2fbd78304fc60eb217e106f0b1d2,5,1.0,c41016dfbe250076e6e98a58d0fbd2ab54a206dcd43f7346891a66183a2103a9,2fea345d14a69774026f3de93f5e3313219363d54e07b193b931debcea240e72,276.0,800.0,1,0,0.0,0,800,0.0,15759.0,,0,0,6.0,70.0,800,0,0
b9907a0da5f36316c40886748f55851af24f5750c37c2ea21425ca76d110330b,57,115624,ddf8086c96bef93665b65eea2d769df835e362b089bf58335dceb0bc44f91361,30836c47ba4c7ca5976a9b9ae17d5895ac91a61cbf1289afde4d9c0a248febb9,2,1.0,467335716a9041c86e91ec3bc0e8b1772f0e1f2cd329a5de9186d8212d196a0e,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,289.0,161.0,0,0,0.0,0,161,0.0,15759.0,,0,0,6.0,70.0,161,0,0
011e2f52304d39664223af095d2dddf5dd3d00c2245c334727019f1364ad1798,59,131737,08d5bd36342927119e9175afadf8c8039ea17ca758146fd2f50e85275c6dc4e6,412470fe08d0d0eff442a99ecd1e7490e1dab9c2588e6673d084641aa9d9d3b4,5,5.0,48675480a5edda3511920982ec3ae71f242231c2a3badbb7ddbcdeab4d682d7b,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,320.0,115.0,1,0,0.0,0,115,0.0,16115.0,,0,0,6.0,70.0,115,0,0
e385c8e13e1c5220d643eea74bfc41357a8cd9f51f6655dbbc4454c848ebd98e,59,231150,5d1954338f07b9b5c93715027bd5a44349d24a27ea10cc0df48ef3af34acb3ce,25220369a0c9dda509d6e563aed457356c0730d3174d7cec2a3ec4ccd412b31d,5,8.0,c20a52226da32e32a316ab44778f95a8a80bad0b5406559e46bf6c7d56b5838c,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,360.0,157.0,1,0,0.0,0,157,0.0,15759.0,,0,0,6.0,70.0,157,0,0
dae4de6dd9116ab47da264bf61d96cb50037d5bd37cef963898d006b6106f3f2,58,123938,40b80f5dc6a70ee0e49260e8ebf7b4a2cd6ed4b166e698237f6a474ade95247a,fd6c1843ac2425586db3f04efc2aef3fcb9010ab426e5975e87270b60cfdc895,5,4.0,67b6ae7fb9490a98861e99d7705eeb8c3e4c3457a0739befea3081b5c4a98b1c,f3b2ddbf9556cf531b67ca471c51baf485e46f4e77ceea55110ae2908759bdff,462.0,270.0,0,0,0.0,0,269,0.0,16117.0,,0,0,6.0,70.0,269,0,0
71cd4614e9d80e3a73f86cb1fe2a3f09b3fc4310f1d4907eddf3e62877c790b1,58,123111,87c629a075ee98a148070b3fe20f1224812d8adb013d691a4b3317fa28477da7,0c92d3f931d3eb48aadbe3f94d1ae29ade1ed10de67826e78bf763fae1134a8c,5,4.0,babb7ddbf05d254d575861a13d6a7ff8cc59c5784eab7775530b24234b8a9067,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,288.0,1801.0,0,0,0.0,0,1803,0.0,15759.0,,0,0,6.0,70.0,1803,0,0
aee87638d99ec8da6ef5a5fab575bcadc656082461f111be48ea17afbacd1149,56,90503,b6a2b50bbb0d2b6b281862c8595936a79bddd431b79d3bd1e49eafff8751c24b,42d7df0cbf104d288ea6204e260e4f9882df1deab92bb0b09149042c3896db54,5,1.0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,493.0,400.0,0,0,0.0,0,398,0.0,15759.0,,0,0,,,0,0,0
dad7dbb7ba662c35713775d69522bcab03ae02a7a02dc6881946499bc8a9c9d5,59,100739,711b3c8927c55842177a9e6ba6cd1f0aeab629cf61e7360b4932ac5198de7905,6b4b7e19a9d8d6859863afe21be2de5565e585177520e0656d87eb1368580b6d,5,4.0,a9f7d25e82caa98c0e528a0ee86a9027a1d3d034ec200e297c745aa78f2d6b3c,bcf6370b700fb26d1fab05dad5de442b2bf37689cb55fd5fefcc78f2ebb16ec3,276.0,1441.0,0,0,0.0,0,1437,0.0,15759.0,,0,0,6.0,70.0,1437,0,0
500aa1f638650625b3db4fde74a9895d2f7f81074c483bd3c3babeb73584f2e0,56,90306,320e95dad02683806a2dac2a0ae23347444bfbb7880bd14af7ee418f97710d2d,24160c9f27c2bb162b8d92d1744cd80ada03f53c7987eba64ffd72a2d242a4c6,5,5.0,75c9b0b47094e6f6000ac8e5dc202e524c08580d78bfa677f2c101474e3f6d1c,5d2fbec5d1f0d08c596cbfb0a295c4832a7eb859f295b8a2b11e15577cf7172a,375.0,1986.0,1,0,0.0,0,1995,0.0,15759.0,,0,0,6.0,70.0,1995,0,0
8289acf16c2a5ae33622d3de8b5ed9904b8209d0c67c3965afef17bcdd35f4c1,59,124220,ab8f13ec0e2f6dd4e741d784d0fd08af1c30fea2f94b9146ca6f08541d4f3544,d8734f6285014f9bb854b6fd730685135ce24a2635803c59ecc99087f1564daa,2,1.0,8f40f3777792454353baa348e64820b319bf0c412e174e486de46fe07cc61e42,afd552b955eb0861c738e0b1835bf7b76a8105d39ceba6e21deff7bb8048f076,289.0,895.0,0,0,0.0,0,893,0.0,15759.0,,0,0,6.0,70.0,893,0,0
23a727e033842761fea2e9ab61ac92d47574cc1c7f0a9936abea0db7e51958b3,59,191216,afbf80dff1ff5ea8e3d81e9cb889baad0e0735206a9edf1f85e67a8769391abb,a46702f96594f2b35a394d46db59989bee9cd7b8420dd533071474645ee2d75f,5,4.0,80e55732dacffc48ce814923d7641f530ca0a6adf2997fb161f1fa6393b7e462,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,1382.0,0,0,0.0,0,1377,0.0,15759.0,,0,0,3.0,70.0,1377,0,0
698110922742b8212405ac0545de50b976a2b8facc7053e0aa51fb40ab5a91ef,57,71329,97bbc026a568d4d01e5f38af97e1c0510497a43c9ba57af3c3c652d5da6f6842,33a305fc8b253df98e57cc2da0261142deb7f821a2768a4c02e131ba6b43a285,5,8.0,bcb95e53e007a0c5c0dd497fd9469730bd205ef2af2f30a5dff4c00242e2be3f,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,323.0,299.0,1,0,0.0,0,299,0.0,15759.0,,0,0,6.0,70.0,299,0,0
6a151de1a46e59dd7585afc48e75f3e443b24f39830cb49d9b8ff51823b449b2,58,155536,52389b57f0bf1ccefd7d6598a17ccc3482931982207c4782524dc26643556c87,23e7fb4baf08675fc44317ac636a6e9c1a579afd97345ecf2f58051cc8e865ba,5,8.0,5cbb4835891cd652c37dba9293d97dce2da08cd3b634555097a4a2004856f26b,46f63555d29f177290dfe20e989146fb033e453f1d5ff3f27a7fd3741fb17484,217.0,105.0,1,0,0.0,0,105,0.0,16115.0,,0,0,6.0,70.0,105,0,0
081703ab0b52e9236e18930416931b5dc3feca9c3533f7dd425c779d584e7a23,59,91127,b800590d4e321a2718a09dfda31b7a0a4524b331ae812cd367bcf6758c306832,1c9f07ba5ac94908d1c0c6affafd3db115ae61ef3a35738765009811234641f9,5,5.0,f266cbc5720f6f0114813a3bbabc61c07989ac24845e9794032008a6b1cbcbd8,8f6b3ff512a001e0d1988c6cd888ef8c74112fb71117e53a39f611179497821d,320.0,35.0,1,0,0.0,0,35,0.0,16115.0,,0,0,6.0,70.0,35,0,0
81faae8052c2d7179746800f0dbdd12a0d8bb67f614d032e708d9f193b95d5ec,57,215815,75b72ac39183886c9e405b9962fe3f250ca72daec3596afc080acdf47b4cf1c0,926e82426bb1df62552e2ceb9e21ce3a48d112993abe90fcd7adb9f9736a0b06,5,8.0,4d205f1902d7b542988c297b72635144e9cd1b4c699506b732708300025695ca,2a608b081c09492bd2bc96d7def5371c4bc9cabf324a987defa5a213904a6c25,360.0,5438.0,1,1,6.0,0,5424,0.0,13248.0,,0,0,6.0,70.0,5424,1,0
3cb7b244600c2127386824704eb8c276d236adb1304e3d7faf63473cc65efc7a,58,90948,e00f5cf8840f60368f99c8dfab396a9251c33eb64933d9017006a67531f75744,27577b3e7450018d475836216e1f120cf4dbfb84188755629a4571c7c22751f5,5,8.0,f2dab2e07c389d71d02d8eb8ebd3d65c26b53737eac007f25eb938dd362bcf45,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,276.0,131.0,1,0,0.0,0,131,0.0,8991.0,,0,0,1.0,70.0,131,0,0
765a4a58bdeea0e2b2f9800d08ae1b7608c2a69d27eca2e716cbae58704db0b8,58,131128,b7fc4c89f815d98ff60b1dbb079d611e5a234ca07430b4c326eb844f49534e19,487bd7fb09ac913da44cc32c6786d08ae4e991e80a6a34f5c1de320f9b41596c,5,5.0,f266cbc5720f6f0114813a3bbabc61c07989ac24845e9794032008a6b1cbcbd8,d0c4efb29970311d8492fbfb19616b631f38593cafff9542dc85fc1b183875a1,320.0,429.0,1,0,0.0,0,428,0.0,6464.0,,0,0,6.0,70.0,428,0,0
3a924727cbe0c4757ecf71c021f1487690f529728da341a6bf1e7d9ebd3b81f9,56,124841,25973a80c951f1ef7c43c116fb2ae47890869430e01f72a1e7c2e8371be72165,9f17f162bbf265948b6a9aa9bc28c8e31a9c600be7bb4e13ede937213c6f8850,5,4.0,8d2047b425ec4395775f03c0d91e999406f90806f534533fda6368e493148ab5,379166ff4a62dac343b4b734188aa618716cc496e48b6537868841c420f7212f,282.0,15.0,0,0,0.0,0,15,0.0,15742.0,,0,0,6.0,70.0,15,0,0
43d62cfb5a93145b60a2ad50b64ca2429c26242e9883f13aa51b6557be7da1e2,57,124818,7ff748077ffcbb2f691a69c39d2ee5979cf9f8effbe898cd80237701cdc6b3fd,cd482c1ecbe6957edbb1c809323e4433924545ce892bbbda9d6443f2a2cf3256,5,4.0,95d4d3e7ecd5061556a1716a58421173e10cff8ac485e972e98c02e06fb8f5d4,5f9c23caf7da7e1cf1e53ff9eab71dde3cfd72819e5210ba2f18c55f6ef43269,276.0,5.0,0,0,0.0,0,5,0.0,15808.0,,0,0,9.0,70.0,5,0,0
